officer_name,tenure_id,tenure_idx,officer_id,post_id,officer_start_date_idx,start_date,end_date,start_order_id,start_detail_idx,end_order_id,end_detail_idx,role,manager_ids,reportee_ids,all_order_infos
C. M. Ibrahim,Q5006683-2,2,Q5006683,D:__department__>Ministry of Civil Aviation and Tourism>Department of Civil Aviation,0,1996-06-29,1997-04-21,1_Upload_1614.pdf,2,,-1,Cabinet Minister,[],[],"[('1_Upload_1614.pdf', 2)]"
C. M. Ibrahim,Q5006683-3,3,Q5006683,D:__department__>Ministry of Information and Broadcasting,0,1997-04-22,1997-05-01,1_Upload_1623.pdf,4,1_Upload_1626.pdf,1,Cabinet Minister,[],[],"[('1_Upload_1623.pdf', 4), ('1_Upload_2128.pdf', 4), ('1_Upload_1626.pdf', 1)]"
C. M. Ibrahim,Q5006683-4,4,Q5006683,D:__department__>Ministry of Civil Aviation and Tourism>Department of Civil Aviation,0,1997-04-22,1998-03-19,1_Upload_1623.pdf,4,,-1,Cabinet Minister,[],[],"[('1_Upload_1623.pdf', 4), ('1_Upload_2128.pdf', 4)]"
C. M. Stephen,Q5006698-0,0,Q5006698,D:__department__>Ministry of Communications,0,1980-03-07,1982-09-03,1_Upload_2428.pdf,3,1_Upload_2422.pdf,0,Cabinet Minister,[],"['Q19517670-1', 'Q45334923-3', 'Q6373550-1']","[('1_Upload_2428.pdf', 3), ('1_Upload_2429.pdf', 3), ('1_Upload_2430.pdf', 4), ('1_Upload_2424.pdf', 4), ('1_Upload_2411.pdf', 4), ('1_Upload_2413.pdf', 4), ('1_Upload_2414.pdf', 3), ('1_Upload_2422.pdf', 0)]"
C. M. Stephen,Q5006698-1,1,Q5006698,D:__department__>Ministry of Shipping and Transport,0,1982-09-03,1983-02-02,1_Upload_2422.pdf,0,1_Upload_2367.pdf,0,Cabinet Minister,[],"['Q2601746-1', 'Q94652215-6']","[('1_Upload_2422.pdf', 0), ('1_Upload_2367.pdf', 0)]"
C. P. Joshi,Q5006743-0,0,Q5006743,D:__department__>Ministry of Panchayati Raj,0,2009-05-28,2011-01-19,1_Upload_2044.pdf,25,1_Upload_2046.pdf,23,Cabinet Minister,[],[],"[('1_Upload_2044.pdf', 25), ('1_Upload_2045.pdf', 24)]"
C. P. Joshi,Q5006743-1,1,Q5006743,D:__department__>Ministry of Rural Development,0,2009-05-28,2011-01-19,1_Upload_2044.pdf,25,1_Upload_2046.pdf,23,Cabinet Minister,[],"['Q2600379-0', 'Q7237399-0', 'Q7530834-0']","[('1_Upload_2044.pdf', 25), ('1_Upload_2045.pdf', 24)]"
C. P. Joshi,Q5006743-2,2,Q5006743,D:__department__>Ministry of Railways,0,2012-09-22,2012-10-28,1_Upload_882.pdf,1,1_Upload_874.pdf,5,Cabinet Minister,[],"['Q2766749-1', 'Q6323379-2']","[('1_Upload_882.pdf', 1), ('1_Upload_874.pdf', 5)]"
C. P. Joshi,Q5006743-3,3,Q5006743,D:__department__>Ministry of Railways,0,2013-05-11,2013-06-15,1_Upload_2056.pdf,15,1_Upload_1153.pdf,0,Cabinet Minister,[],"['Q4682540-0', 'Q63995487-0']","[('1_Upload_2056.pdf', 15), ('1_Upload_869.pdf', 3), ('1_Upload_1153.pdf', 0)]"
C. P. Joshi,Q5006743-4,4,Q5006743,D:__department__>Ministry of Road Transport and Highways,0,2011-01-19,2013-06-15,1_Upload_2046.pdf,23,1_Upload_1153.pdf,0,Cabinet Minister,[],"['Q290717-2', 'Q7424779-0', 'Q7856746-1']","[('1_Upload_2046.pdf', 23), ('1_Upload_924.pdf', 10), ('1_Upload_2047.pdf', 23), ('1_Upload_2048.pdf', 22), ('1_Upload_2049.pdf', 19), ('1_Upload_2050.pdf', 19), ('1_Upload_2051.pdf', 20), ('1_Upload_2052.pdf', 20), ('1_Upload_882.pdf', 1), ('1_Upload_874.pdf', 5), ('1_Upload_2053.pdf', 15), ('1_Upload_2054.pdf', 15), ('1_Upload_2056.pdf', 15), ('1_Upload_1153.pdf', 0)]"
C. R. Pattabhiraman,Q5006790-0,0,Q5006790,D:__department__>Ministry of Planning,0,1962-05-08,1963-09-02,1_Upload_2924.pdf,41,1_Upload_2893.pdf,33,Deputy Minister,['Q317769-6'],[],"[('1_Upload_2924.pdf', 41), ('1_Upload_2930.pdf', 3), ('1_Upload_2931.pdf', 0), ('1_Upload_2925.pdf', 42), ('1_Upload_2926.pdf', 42), ('1_Upload_2927.pdf', 42), ('1_Upload_2928.pdf', 42)]"
C. R. Pattabhiraman,Q5006790-1,1,Q5006790,D:__department__>Ministry of Labour,0,1962-05-21,1964-05-27,1_Upload_2931.pdf,0,,-1,Deputy Minister,['Q317769-5'],[],"[('1_Upload_2931.pdf', 0), ('1_Upload_2931.pdf', 0), ('1_Upload_2925.pdf', 42), ('1_Upload_2926.pdf', 42), ('1_Upload_2927.pdf', 42), ('1_Upload_2928.pdf', 42), ('1_Upload_2893.pdf', 33), ('1_Upload_2894.pdf', 35)]"
C. R. Pattabhiraman,Q5006790-2,2,Q5006790,D:__department__>Ministry of Planning,0,1963-11-22,1964-05-27,1_Upload_2894.pdf,35,,-1,Deputy Minister,[],[],"[('1_Upload_2894.pdf', 35)]"
C. R. Pattabhiraman,Q5006790-3,3,Q5006790,D:__department__>Ministry of Labour,0,1964-05-27,1964-06-09,1_Upload_2003.pdf,34,,-1,Deputy Minister,['Q13633433-0'],[],"[('1_Upload_2003.pdf', 34)]"
C. R. Pattabhiraman,Q5006790-4,4,Q5006790,D:__department__>Ministry of Planning,0,1964-05-27,1964-06-09,1_Upload_2003.pdf,34,,-1,Deputy Minister,[],[],"[('1_Upload_2003.pdf', 34)]"
C. R. Pattabhiraman,Q5006790-5,5,Q5006790,D:__department__>Ministry of Information and Broadcasting,0,1964-06-15,1966-01-11,1_Upload_2906.pdf,9,,-1,Deputy Minister,"['Q1149-0', 'Q17388761-8']",[],"[('1_Upload_2906.pdf', 9), ('1_Upload_2907.pdf', 38), ('1_Upload_2908.pdf', 39), ('1_Upload_2909.pdf', 39)]"
C. R. Pattabhiraman,Q5006790-6,6,Q5006790,D:__department__>Ministry of Information and Broadcasting,0,1966-01-11,1966-01-24,1_Upload_2876.pdf,24,,-1,Deputy Minister,['Q1149-1'],[],"[('1_Upload_2876.pdf', 24)]"
C. R. Pattabhiraman,Q5006790-7,7,Q5006790,D:__department__>Ministry of Law and Justice,0,1966-01-24,1971-03-18,1_Upload_2010.pdf,27,,-1,Minister of State,"['Q1537793-0', 'Q6389169-0', 'Q7130023-4']",[],"[('1_Upload_2010.pdf', 27), ('1_Upload_2874.pdf', 29), ('1_Upload_2875.pdf', 29)]"
C. Silvera,Q5006862-0,0,Q5006862,D:__department__>Ministry of Health and Family Welfare,0,1994-02-17,1995-09-15,1_Upload_2122.pdf,33,1_Upload_1591.pdf,11,Minister of State,"['Q275146-35', 'Q3595206-0', 'Q4834211-15']",[],"[('1_Upload_2122.pdf', 33), ('1_Upload_1530.pdf', 2), ('1_Upload_2123.pdf', 32), ('1_Upload_2124.pdf', 19), ('1_Upload_2125.pdf', 29), ('1_Upload_1591.pdf', 11)]"
C. Silvera,Q5006862-1,1,Q5006862,D:__department__>Ministry of Industry,0,1995-09-15,1996-05-16,1_Upload_1591.pdf,11,,-1,Minister of State,"['Q275146-25', 'Q3521777-0']",[],"[('1_Upload_1591.pdf', 11)]"
Jagdeep Dhankhar,Q50410280-0,0,Q50410280,D:__department__>Ministry of Parliamentary Affairs,0,1990-04-23,1990-11-06,1_Upload_1564.pdf,20,1_Upload_1569.pdf,4,Deputy Minister,['Q7117580-1'],[],"[('1_Upload_1564.pdf', 20), ('1_Upload_2116.pdf', 38), ('1_Upload_2115.pdf', 37), ('1_Upload_1569.pdf', 4)]"
Nagmani,Q50505403-0,0,Q50505403,D:__department__>Ministry of Social Justice and Empowerment,0,2003-05-24,2004-05-22,1_Upload_2076.pdf,59,,-1,Minister of State,['Q7426931-3'],[],"[('1_Upload_2076.pdf', 59), ('1_Upload_1719.pdf', 13), ('1_Upload_2077.pdf', 58), ('1_Upload_2078.pdf', 58), ('1_Upload_2079.pdf', 55), ('1_Upload_2080.pdf', 54), ('1_Upload_2082.pdf', 54), ('1_Upload_2083.pdf', 52), ('1_Upload_2084.pdf', 52), ('1_Upload_2085.pdf', 51), ('1_Upload_2086.pdf', 51)]"
Ch. Birender Singh,Q5065890-0,0,Q5065890,D:__department__>Ministry of Drinking Water and Sanitation,0,2014-11-09,2016-07-05,1_Upload_1171.pdf,21,1_Upload_229.pdf,21,Cabinet Minister,[],['Q7288501-0'],"[('1_Upload_1171.pdf', 21), ('1_Upload_10.pdf', 8), ('1_Upload_1176.pdf', 21), ('1_Upload_1177.pdf', 21), ('1_Upload_1178.pdf', 21), ('1_Upload_230.pdf', 21)]"
Ch. Birender Singh,Q5065890-1,1,Q5065890,D:__department__>Ministry of Panchayati Raj,0,2014-11-09,2016-07-05,1_Upload_1171.pdf,21,1_Upload_229.pdf,21,Cabinet Minister,[],['Q7034210-1'],"[('1_Upload_1171.pdf', 21), ('1_Upload_10.pdf', 8), ('1_Upload_1176.pdf', 21), ('1_Upload_1177.pdf', 21), ('1_Upload_1178.pdf', 21), ('1_Upload_230.pdf', 21)]"
Ch. Birender Singh,Q5065890-2,2,Q5065890,D:__department__>Ministry of Rural Development,0,2014-11-09,2016-07-05,1_Upload_1171.pdf,21,1_Upload_229.pdf,21,Cabinet Minister,[],['Q7633454-1'],"[('1_Upload_1171.pdf', 21), ('1_Upload_10.pdf', 8), ('1_Upload_1176.pdf', 21), ('1_Upload_1177.pdf', 21), ('1_Upload_1178.pdf', 21), ('1_Upload_230.pdf', 21)]"
Ch. Birender Singh,Q5065890-3,3,Q5065890,D:__department__>Ministry of Steel,0,2016-07-05,2019-05-30,1_Upload_229.pdf,21,,-1,Cabinet Minister,[],['Q7935991-2'],"[('1_Upload_229.pdf', 21), ('1_Upload_6.pdf', 6), ('1_Upload_1.pdf', 20), ('1_Upload_1195.pdf', 19), ('1_Upload_1211.pdf', 19), ('1_Upload_1215.pdf', 19), ('1_Upload_1235.pdf', 19), ('1_Upload_1249.pdf', 18), ('1_Upload_1266.pdf', 17), ('1_Upload_1387.pdf', 16), ('1_Upload_1392.pdf', 16), ('1_Upload_1421.pdf', 16), ('1_Upload_1495.pdf', 16), ('1_Upload_1516.pdf', 16), ('1_Upload_1733.pdf', 15), ('1_Upload_1763.pdf', 15), ('1_Upload_1787.pdf', 15), ('1_Upload_1807.pdf', 15)]"
Chaman Lal Gupta,Q5069439-0,0,Q5069439,D:__department__>Ministry of Civil Aviation,0,1999-10-13,2001-09-01,1_Upload_2143.pdf,39,1_Upload_1690.pdf,12,Minister of State,['Q7489368-2'],[],"[('1_Upload_2143.pdf', 39), ('1_Upload_1751.pdf', 39), ('1_Upload_2144.pdf', 42), ('1_Upload_2146.pdf', 42), ('1_Upload_2060.pdf', 41), ('1_Upload_2061.pdf', 40), ('1_Upload_2062.pdf', 40), ('1_Upload_2063.pdf', 42), ('1_Upload_2064.pdf', 43), ('1_Upload_2065.pdf', 42), ('1_Upload_2066.pdf', 42), ('1_Upload_1690.pdf', 12)]"
Chaman Lal Gupta,Q5069439-1,1,Q5069439,D:__department__>Ministry of Food Processing Industries,0,2001-09-01,2002-07-01,1_Upload_1690.pdf,12,1_Upload_1704.pdf,12,Minister of State (Independent Charge),[],[],"[('1_Upload_1690.pdf', 12), ('1_Upload_2067.pdf', 33), ('1_Upload_2068.pdf', 34), ('1_Upload_2069.pdf', 32), ('1_Upload_2070.pdf', 32), ('1_Upload_1704.pdf', 12)]"
Chaman Lal Gupta,Q5069439-2,2,Q5069439,D:__department__>Ministry of Defence,0,2002-07-01,2004-05-22,1_Upload_2071.pdf,44,,-1,Minister of State,['Q3056379-5'],[],"[('1_Upload_2071.pdf', 44), ('1_Upload_1704.pdf', 12), ('1_Upload_2072.pdf', 45), ('1_Upload_2074.pdf', 45), ('1_Upload_2075.pdf', 44), ('1_Upload_2076.pdf', 46), ('1_Upload_2077.pdf', 45), ('1_Upload_2078.pdf', 46), ('1_Upload_2079.pdf', 44), ('1_Upload_2080.pdf', 43), ('1_Upload_2082.pdf', 43), ('1_Upload_2083.pdf', 42), ('1_Upload_2084.pdf', 42), ('1_Upload_2085.pdf', 41), ('1_Upload_2086.pdf', 41)]"
Chandeshwar Prasad Narayan Singh,Q5071023-0,0,Q5071023,D:__department__>Ministry of Defence,0,1980-03-03,1980-10-21,1_Upload_2427.pdf,24,1_Upload_2424.pdf,35,Minister of State,[],[],"[('1_Upload_2427.pdf', 24), ('1_Upload_2428.pdf', 25), ('1_Upload_2429.pdf', 30), ('1_Upload_2430.pdf', 30)]"
Chandeshwar Prasad Narayan Singh,Q5071023-1,1,Q5071023,D:__department__>Ministry of Electronics,0,1980-11-03,1981-08-10,1_Upload_2442.pdf,0,1_Upload_2411.pdf,33,Minister of State,[],[],"[('1_Upload_2442.pdf', 0), ('1_Upload_2410.pdf', 0)]"
Chandeshwar Prasad Narayan Singh,Q5071023-10,10,Q5071023,D:__department__>Department of Science and Technology,0,1982-09-03,1984-11-01,1_Upload_2422.pdf,13,,-1,Minister of State,[],[],"[('1_Upload_2422.pdf', 13)]"
Chandeshwar Prasad Narayan Singh,Q5071023-11,11,Q5071023,D:__department__>Ministry of Energy>Department of Non Conventional Energy Sources,0,1982-09-03,1984-11-01,1_Upload_2422.pdf,13,,-1,Minister of State,[],[],"[('1_Upload_2422.pdf', 13)]"
Chandeshwar Prasad Narayan Singh,Q5071023-2,2,Q5071023,D:__department__>Ministry of Environment,0,1981-04-15,1981-08-10,1_Upload_2410.pdf,0,1_Upload_2411.pdf,33,Minister of State,[],[],"[('1_Upload_2410.pdf', 0)]"
Chandeshwar Prasad Narayan Singh,Q5071023-3,3,Q5071023,D:__department__>Department of Science and Technology,0,1980-10-21,1982-01-16,1_Upload_2424.pdf,35,1_Upload_2413.pdf,34,Minister of State,[],[],"[('1_Upload_2424.pdf', 35), ('1_Upload_2439.pdf', 15), ('1_Upload_2442.pdf', 0), ('1_Upload_2410.pdf', 0), ('1_Upload_2411.pdf', 33)]"
Chandeshwar Prasad Narayan Singh,Q5071023-4,4,Q5071023,D:__department__>Department of Science and Technology,0,1982-02-15,1982-06-23,1_Upload_2416.pdf,0,1_Upload_2414.pdf,33,Minister of State,[],[],"[('1_Upload_2416.pdf', 0)]"
Chandeshwar Prasad Narayan Singh,Q5071023-5,5,Q5071023,D:__department__>Ministry of Environment and Forests,0,1982-09-03,1982-09-06,1_Upload_2422.pdf,13,1_Upload_2420.pdf,3,Minister of State,[],[],"[('1_Upload_2422.pdf', 13), ('1_Upload_2420.pdf', 3)]"
Chandeshwar Prasad Narayan Singh,Q5071023-6,6,Q5071023,D:__department__>Ministry of Electronics,0,1982-01-16,1984-11-01,1_Upload_2413.pdf,34,,-1,Minister of State,[],[],"[('1_Upload_2413.pdf', 34), ('1_Upload_2416.pdf', 0), ('1_Upload_2414.pdf', 33), ('1_Upload_2422.pdf', 13)]"
Chandeshwar Prasad Narayan Singh,Q5071023-7,7,Q5071023,D:__department__>Ministry of Environment,0,1982-01-16,1984-11-01,1_Upload_2413.pdf,34,,-1,Minister of State,[],[],"[('1_Upload_2413.pdf', 34), ('1_Upload_2416.pdf', 0), ('1_Upload_2414.pdf', 33)]"
Chandeshwar Prasad Narayan Singh,Q5071023-8,8,Q5071023,D:__department__>Ministry of Science and Technology,0,1982-01-16,1984-11-01,1_Upload_2413.pdf,34,,-1,Minister of State,[],[],"[('1_Upload_2413.pdf', 34), ('1_Upload_2414.pdf', 33)]"
Chandeshwar Prasad Narayan Singh,Q5071023-9,9,Q5071023,D:__department__>Ministry of Earth Sciences,0,1982-02-15,1984-11-01,1_Upload_2416.pdf,0,,-1,Minister of State,[],[],"[('1_Upload_2416.pdf', 0), ('1_Upload_2414.pdf', 33), ('1_Upload_2422.pdf', 13)]"
Chandra Sekhar Sahu,Q5071308-0,0,Q5071308,D:__department__>Ministry of Labour,0,2006-01-29,2006-10-24,1_Upload_1477.pdf,25,1_Upload_1482.pdf,6,Minister of State,"['Q33168-2', 'Q41914-11']",[],"[('1_Upload_1477.pdf', 25), ('1_Upload_2105.pdf', 77), ('1_Upload_2106.pdf', 77), ('1_Upload_2108.pdf', 75), ('1_Upload_1482.pdf', 6)]"
Chandra Sekhar Sahu,Q5071308-1,1,Q5071308,D:__department__>Ministry of Rural Development,0,2006-10-24,2009-05-22,1_Upload_2107.pdf,77,,-1,Minister of State,"['Q337001-2', 'Q3634905-3']",[],"[('1_Upload_2107.pdf', 77), ('1_Upload_1482.pdf', 6), ('1_Upload_2103.pdf', 76), ('1_Upload_2104.pdf', 75), ('1_Upload_2101.pdf', 70), ('1_Upload_2099.pdf', 67), ('1_Upload_2100.pdf', 65)]"
Chandrashekhar Singh,Q5071462-0,0,Q5071462,D:__department__>Ministry of Energy,0,1983-01-29,1983-08-14,1_Upload_2373.pdf,8,1_Upload_2371.pdf,0,Minister of State,['Q7117543-4'],[],"[('1_Upload_2373.pdf', 8), ('1_Upload_2365.pdf', 42), ('1_Upload_2366.pdf', 40), ('1_Upload_2371.pdf', 0)]"
Chandrashekhar Singh,Q5071462-1,1,Q5071462,D:__department__>Ministry of Supply,0,1985-03-30,1985-09-25,1_Upload_2293.pdf,0,1_Upload_2151.pdf,41,Minister of State (Independent Charge),[],['Q2741772-5'],"[('1_Upload_2293.pdf', 0), ('1_Upload_2287.pdf', 15), ('1_Upload_2151.pdf', 41)]"
Chandrashekhar Singh,Q5071462-2,2,Q5071462,D:__department__>Ministry of Textiles,0,1985-03-30,1985-09-25,1_Upload_2293.pdf,0,1_Upload_2151.pdf,41,Minister of State (Independent Charge),[],[],"[('1_Upload_2293.pdf', 0), ('1_Upload_2287.pdf', 15), ('1_Upload_2151.pdf', 41)]"
Chandrashekhar Singh,Q5071462-3,3,Q5071462,D:__department__>Ministry of Petroleum and Natural Gas,0,1986-01-21,1989-12-02,1_Upload_2192.pdf,1,,-1,Minister of State (Independent Charge),[],"['Q17318870-8', 'Q3377074-0']","[('1_Upload_2192.pdf', 1), ('1_Upload_2179.pdf', 17), ('1_Upload_2180.pdf', 17), ('1_Upload_2181.pdf', 17), ('1_Upload_2182.pdf', 17), ('1_Upload_2183.pdf', 16), ('1_Upload_2184.pdf', 17), ('1_Upload_2185.pdf', 16), ('1_Upload_2191.pdf', 16)]"
Chandresh Kumari,Q5071486-0,0,Q5071486,D:__department__>Ministry of Culture,0,2012-10-28,2014-05-26,1_Upload_874.pdf,16,,-1,Cabinet Minister,[],[],"[('1_Upload_874.pdf', 16), ('1_Upload_2053.pdf', 32), ('1_Upload_2054.pdf', 32), ('1_Upload_2055.pdf', 31), ('1_Upload_2056.pdf', 29), ('1_Upload_2057.pdf', 29), ('1_Upload_2058.pdf', 29)]"
Chandreshwar Prasad Thakur,Q5071487-0,0,Q5071487,D:__department__>Ministry of Drinking Water and Sanitation,0,1999-11-22,2000-05-27,1_Upload_2144.pdf,27,1_Upload_1666.pdf,3,Cabinet Minister,[],['Q4907275-0'],"[('1_Upload_2144.pdf', 27), ('1_Upload_1753.pdf', 8), ('1_Upload_2146.pdf', 27), ('1_Upload_1666.pdf', 3)]"
Chandreshwar Prasad Thakur,Q5071487-1,1,Q5071487,D:__department__>Ministry of Health and Family Welfare,0,2000-05-27,2002-07-01,1_Upload_2060.pdf,27,1_Upload_1702.pdf,2,Cabinet Minister,[],"['Q201408-1', 'Q7336609-1']","[('1_Upload_2060.pdf', 27), ('1_Upload_1666.pdf', 3), ('1_Upload_2061.pdf', 25), ('1_Upload_2062.pdf', 25), ('1_Upload_2063.pdf', 27), ('1_Upload_2064.pdf', 27), ('1_Upload_2065.pdf', 26), ('1_Upload_2066.pdf', 26), ('1_Upload_2067.pdf', 29), ('1_Upload_2068.pdf', 30), ('1_Upload_2069.pdf', 28), ('1_Upload_2070.pdf', 28), ('1_Upload_1702.pdf', 2)]"
Chandreshwar Prasad Thakur,Q5071487-2,2,Q5071487,D:__department__>Ministry of Development of North Eastern Region,0,2003-01-29,2004-05-22,1_Upload_1712.pdf,3,,-1,Cabinet Minister,[],['Q7684430-3'],"[('1_Upload_1712.pdf', 3), ('1_Upload_2074.pdf', 27), ('1_Upload_2075.pdf', 26), ('1_Upload_2076.pdf', 27), ('1_Upload_2077.pdf', 26), ('1_Upload_2078.pdf', 27), ('1_Upload_2079.pdf', 25), ('1_Upload_2080.pdf', 25), ('1_Upload_2082.pdf', 25), ('1_Upload_2083.pdf', 25), ('1_Upload_2084.pdf', 25), ('1_Upload_2085.pdf', 25), ('1_Upload_2086.pdf', 25)]"
Chandreshwar Prasad Thakur,Q5071487-3,3,Q5071487,D:__department__>Ministry of Micro Small and Medium Enterprises,0,2003-01-29,2004-05-22,1_Upload_1712.pdf,3,,-1,Cabinet Minister,[],['Q7684430-4'],"[('1_Upload_1712.pdf', 3), ('1_Upload_2074.pdf', 27), ('1_Upload_2075.pdf', 26), ('1_Upload_2076.pdf', 27), ('1_Upload_2077.pdf', 26), ('1_Upload_2078.pdf', 27), ('1_Upload_2079.pdf', 25), ('1_Upload_2080.pdf', 25), ('1_Upload_2082.pdf', 25), ('1_Upload_2083.pdf', 25), ('1_Upload_2084.pdf', 25), ('1_Upload_2085.pdf', 25), ('1_Upload_2086.pdf', 25)]"
Charan Das Mahant,Q5073912-0,0,Q5073912,D:__department__>Ministry of Food Processing Industries,0,2011-07-12,2013-03-21,1_Upload_2049.pdf,74,1_Upload_2055.pdf,58,Minister of State,['Q982813-5'],[],"[('1_Upload_2049.pdf', 74), ('1_Upload_917.pdf', 27), ('1_Upload_2050.pdf', 73), ('1_Upload_2051.pdf', 74), ('1_Upload_2052.pdf', 73), ('1_Upload_2053.pdf', 63), ('1_Upload_2054.pdf', 63)]"
Charan Das Mahant,Q5073912-1,1,Q5073912,D:__department__>Ministry of Agriculture,0,2011-07-12,2014-05-26,1_Upload_2049.pdf,74,,-1,Minister of State,['Q982813-4'],[],"[('1_Upload_2049.pdf', 74), ('1_Upload_917.pdf', 27), ('1_Upload_2050.pdf', 73), ('1_Upload_2051.pdf', 74), ('1_Upload_2052.pdf', 73), ('1_Upload_2053.pdf', 63), ('1_Upload_2054.pdf', 63), ('1_Upload_2055.pdf', 58), ('1_Upload_2056.pdf', 56), ('1_Upload_2057.pdf', 59), ('1_Upload_2058.pdf', 58)]"
Charan Das Mahant,Q5073912-2,2,Q5073912,D:__department__>Ministry of Food Processing Industries,0,2013-12-15,2014-05-26,1_Upload_2057.pdf,59,,-1,Minister of State,['Q982813-5'],[],"[('1_Upload_2057.pdf', 59), ('1_Upload_2058.pdf', 58)]"
Chaudhary Brahm Prakash,Q5088068-0,0,Q5088068,D:__department__>Ministry of Agriculture,0,1979-07-30,1980-01-14,1_Upload_2153.pdf,2,,-1,Cabinet Minister,[],"['Q17495754-1', 'Q6969977-0']","[('1_Upload_2153.pdf', 2), ('1_Upload_2452.pdf', 3), ('1_Upload_2454.pdf', 3)]"
Giridhar Gomango,Q5091746-0,0,Q5091746,D:__department__>Ministry of Supply,0,1982-01-15,1982-09-06,1_Upload_2415.pdf,24,1_Upload_2420.pdf,6,Deputy Minister,"['Q7423687-6', 'Q7423687-7']",[],"[('1_Upload_2415.pdf', 24), ('1_Upload_2413.pdf', 43), ('1_Upload_2414.pdf', 42), ('1_Upload_2420.pdf', 6)]"
Giridhar Gomango,Q5091746-1,1,Q5091746,D:__department__>Ministry of Labour,0,1982-09-06,1983-01-29,1_Upload_2420.pdf,6,1_Upload_2373.pdf,26,Deputy Minister,['Q7918212-3'],[],"[('1_Upload_2420.pdf', 6), ('1_Upload_2373.pdf', 26)]"
Giridhar Gomango,Q5091746-2,2,Q5091746,D:__department__>Ministry of Welfare,0,1985-09-27,1988-02-15,1_Upload_2296.pdf,1,1_Upload_2328.pdf,1,Deputy Minister,"['Q275146-9', 'Q275146-11', 'Q7285996-0', 'Q7493078-5']",[],"[('1_Upload_2296.pdf', 1), ('1_Upload_2289.pdf', 48), ('1_Upload_2179.pdf', 49), ('1_Upload_2180.pdf', 47), ('1_Upload_2181.pdf', 47), ('1_Upload_2182.pdf', 46), ('1_Upload_2183.pdf', 45), ('1_Upload_2184.pdf', 56), ('1_Upload_2185.pdf', 55), ('1_Upload_2191.pdf', 55), ('1_Upload_2187.pdf', 54), ('1_Upload_2189.pdf', 56), ('1_Upload_2190.pdf', 56), ('1_Upload_2297.pdf', 56), ('1_Upload_2298.pdf', 55), ('1_Upload_2299.pdf', 54), ('1_Upload_2300.pdf', 53), ('1_Upload_2302.pdf', 51), ('1_Upload_2303.pdf', 51), ('1_Upload_2304.pdf', 51), ('1_Upload_2305.pdf', 50), ('1_Upload_2306.pdf', 49), ('1_Upload_2307.pdf', 49), ('1_Upload_2320.pdf', 48), ('1_Upload_2328.pdf', 1)]"
Giridhar Gomango,Q5091746-3,3,Q5091746,D:__department__>Ministry of Tourism,0,1988-02-15,1988-06-25,1_Upload_2328.pdf,1,1_Upload_2334.pdf,13,Minister of State,['Q6894504-6'],[],"[('1_Upload_2328.pdf', 1), ('1_Upload_2321.pdf', 30), ('1_Upload_2322.pdf', 30), ('1_Upload_2334.pdf', 13)]"
Giridhar Gomango,Q5091746-4,4,Q5091746,D:__department__>Ministry of Communications,0,1988-06-25,1989-12-02,1_Upload_2334.pdf,13,,-1,Minister of State,"['Q17180608-4', 'Q4593-34', 'Q4647540-6', 'Q7933531-0']",[],"[('1_Upload_2334.pdf', 13), ('1_Upload_2324.pdf', 34), ('1_Upload_2325.pdf', 33), ('1_Upload_2167.pdf', 19), ('1_Upload_2173.pdf', 6), ('1_Upload_2173.pdf', 6)]"
Giridhar Gomango,Q5091746-5,5,Q5091746,D:__department__>Ministry of Food Processing Industries,0,1991-06-23,1993-01-18,1_Upload_2119.pdf,20,1_Upload_1552.pdf,9,Minister of State (Independent Charge),[],[],"[('1_Upload_2119.pdf', 20), ('1_Upload_1552.pdf', 9)]"
Giridhar Gomango,Q5091746-6,6,Q5091746,D:__department__>Ministry of Planning and Programme Implementation,0,1993-01-18,1995-09-15,1_Upload_1552.pdf,9,1_Upload_1591.pdf,3,Minister of State (Independent Charge),[],[],"[('1_Upload_1552.pdf', 9), ('1_Upload_2121.pdf', 18), ('1_Upload_2122.pdf', 19), ('1_Upload_2123.pdf', 19), ('1_Upload_2124.pdf', 31), ('1_Upload_2125.pdf', 17), ('1_Upload_1591.pdf', 3)]"
Giridhar Gomango,Q5091746-7,7,Q5091746,D:__department__>Ministry of Mines,0,1995-09-15,1996-05-16,1_Upload_1591.pdf,3,,-1,Minister of State (Independent Charge),[],[],"[('1_Upload_1591.pdf', 3)]"
Nilamani Routray,Q5092131-0,0,Q5092131,D:__department__>Ministry of Health and Family Welfare,0,1989-12-06,1990-04-23,1_Upload_2168.pdf,10,1_Upload_1564.pdf,1,Cabinet Minister,[],[],"[('1_Upload_2168.pdf', 10), ('1_Upload_2169.pdf', 10), ('1_Upload_2166.pdf', 10), ('1_Upload_2117.pdf', 14), ('1_Upload_1564.pdf', 1)]"
Nilamani Routray,Q5092131-1,1,Q5092131,D:__department__>Ministry of Environment and Forests,0,1990-04-23,1990-11-10,1_Upload_1564.pdf,1,,-1,Cabinet Minister,[],"['Q2739159-1', 'Q2739159-3']","[('1_Upload_1564.pdf', 1), ('1_Upload_2116.pdf', 14), ('1_Upload_2115.pdf', 14)]"
